id_road,lxbh,xjdm,xjmc,xsmc,lxmc,LICHENGGONGLI
1152,S202,230421,萝北县,鹤岗市,名山—兴凯湖,1.009
1153,G332,230421,萝北县,鹤岗市,萝北—额布都格,34.146
1154,S204,230421,萝北县,鹤岗市,四季屯—鹤岗,3.538
1155,S202,230421,萝北县,鹤岗市,名山—兴凯湖,3.07
1156,S204,230421,萝北县,鹤岗市,四季屯—鹤岗,3.923
1157,S204,230421,萝北县,鹤岗市,四季屯—鹤岗,26.779
1158,S202,230421,萝北县,鹤岗市,名山—兴凯湖,2.03
1159,S202,230421,萝北县,鹤岗市,名山—兴凯湖,0.639
1160,S202,230421,萝北县,鹤岗市,名山—兴凯湖,5.865
1161,S202,230421,萝北县,鹤岗市,名山—兴凯湖,1.065
1162,S202,230421,萝北县,鹤岗市,名山—兴凯湖,5.147
1163,G332,230421,萝北县,鹤岗市,萝北—额布都格,17.469
1164,G331,230421,萝北县,鹤岗市,丹东—阿勒泰,3.344
1165,S202,230421,萝北县,鹤岗市,名山—兴凯湖,5.016
1166,G331,230421,萝北县,鹤岗市,丹东—阿勒泰,6.863
1167,S202,230421,萝北县,鹤岗市,名山—兴凯湖,19.16
1168,S202,230421,萝北县,鹤岗市,名山—兴凯湖,7.77
1169,S204,230421,萝北县,鹤岗市,四季屯—鹤岗,2.983
1170,S511,230421,萝北县,鹤岗市,环山乡—团结镇,19.756
1171,G331,230421,萝北县,鹤岗市,丹东—阿勒泰,6.198
1172,G331,230421,萝北县,鹤岗市,丹东—阿勒泰,8.429
1173,S511,230421,萝北县,鹤岗市,环山乡—团结镇,10.589
1174,S511,230421,萝北县,鹤岗市,环山乡—团结镇,1.981
1175,S511,230421,萝北县,鹤岗市,环山乡—团结镇,1.126
1176,G332,230421,萝北县,鹤岗市,萝北—额布都格,4.888
1177,G332,230421,萝北县,鹤岗市,萝北—额布都格,13.746
1178,G332,230421,萝北县,鹤岗市,萝北—额布都格,13.044
1179,S511,230421,萝北县,鹤岗市,环山乡—团结镇,3.92
1180,S511,230421,萝北县,鹤岗市,环山乡—团结镇,1.867
1181,S511,230421,萝北县,鹤岗市,环山乡—团结镇,2.998
1182,S511,230421,萝北县,鹤岗市,环山乡—团结镇,1.037
1183,S511,230421,萝北县,鹤岗市,环山乡—团结镇,12.128
1184,S204,230421,萝北县,鹤岗市,四季屯—鹤岗,2.871
1185,G331,230421,萝北县,鹤岗市,丹东—阿勒泰,8.926
1186,G331,230421,萝北县,鹤岗市,丹东—阿勒泰,23.117
1187,G331,230421,萝北县,鹤岗市,丹东—阿勒泰,34.026
1188,G331,230421,萝北县,鹤岗市,丹东—阿勒泰,10.443
1189,G331,230421,萝北县,鹤岗市,丹东—阿勒泰,4.888
1190,G331,230421,萝北县,鹤岗市,丹东—阿勒泰,13.746
1191,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,0.211
1192,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,5.815
1193,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,3.436
1194,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,0.71
1195,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,2.758
1196,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,16.89
1197,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,2.148
1198,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,0.946
1199,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,1.973
1200,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,0.652
1201,S202,230422,绥滨县,鹤岗市,名山—兴凯湖,7.696
1202,G331,230422,绥滨县,鹤岗市,丹东—阿勒泰,50.625
1203,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,30.228
1204,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,1.341
1205,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,7.696
1206,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,3.062
1207,G331,230422,绥滨县,鹤岗市,丹东—阿勒泰,2.758
1208,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,5.773
1209,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,3.172
1210,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,14.294
1211,G331,230422,绥滨县,鹤岗市,丹东—阿勒泰,4.644
1212,G331,230422,绥滨县,鹤岗市,丹东—阿勒泰,8.686
1213,G331,230422,绥滨县,鹤岗市,丹东—阿勒泰,2.0
1214,G331,230422,绥滨县,鹤岗市,丹东—阿勒泰,8.782
1215,G331,230422,绥滨县,鹤岗市,丹东—阿勒泰,9.118
1216,G331,230422,绥滨县,鹤岗市,丹东—阿勒泰,7.152
1217,G331,230422,绥滨县,鹤岗市,丹东—阿勒泰,0.99
1218,G331,230422,绥滨县,鹤岗市,丹东—阿勒泰,0.681
1219,G331,230422,绥滨县,鹤岗市,丹东—阿勒泰,21.863
1220,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,16.855
1221,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,1.075
1222,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,2.819
1223,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,1.836
1224,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,18.707
1225,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,7.256
1226,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,5.08
1227,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,0.981
1228,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,3.31
1229,S308,230422,绥滨县,鹤岗市,小佳河—亮子河,15.201
1230,S507,230422,绥滨县,鹤岗市,同江—忠仁镇,7.095
1231,S203,230501,市辖区,双鸭山市,同江—汪清,37.383
1232,S203,230501,市辖区,双鸭山市,同江—汪清,3.845
1233,S203,230501,市辖区,双鸭山市,同江—汪清,7.321
1234,S203,230501,市辖区,双鸭山市,同江—汪清,3.0
1235,G501,230502,尖山区,双鸭山市,集贤—当壁,14.032
1236,S203,230502,尖山区,双鸭山市,同江—汪清,1.153
1237,S203,230502,尖山区,双鸭山市,同江—汪清,1.21
1238,G501,230502,尖山区,双鸭山市,集贤—当壁,1.21
1239,G501,230502,尖山区,双鸭山市,集贤—当壁,3.763
1240,G501,230502,尖山区,双鸭山市,集贤—当壁,3.427
1241,G501,230502,尖山区,双鸭山市,集贤—当壁,1.153
1242,G501,230502,尖山区,双鸭山市,集贤—当壁,1.437
1243,G501,230505,四方台区,双鸭山市,集贤—当壁,4.307
1244,G501,230506,宝山区,双鸭山市,集贤—当壁,1.475
1245,S202,230506,宝山区,双鸭山市,名山—兴凯湖,5.378
1246,G501,230506,宝山区,双鸭山市,集贤—当壁,3.908
1247,G501,230506,宝山区,双鸭山市,集贤—当壁,15.057
1248,S202,230506,宝山区,双鸭山市,名山—兴凯湖,1.475
1249,S202,230506,宝山区,双鸭山市,名山—兴凯湖,9.765
1250,G501,230506,宝山区,双鸭山市,集贤—当壁,5.336
1251,S202,230506,宝山区,双鸭山市,名山—兴凯湖,4.365
1252,S202,230506,宝山区,双鸭山市,名山—兴凯湖,2.991
1253,G501,230506,宝山区,双鸭山市,集贤—当壁,4.904
1254,G501,230506,宝山区,双鸭山市,集贤—当壁,1.085
1255,S202,230506,宝山区,双鸭山市,名山—兴凯湖,0.932
1256,G221,230521,集贤县,双鸭山市,同江—哈尔滨,0.374
1257,G221,230521,集贤县,双鸭山市,同江—哈尔滨,1.347
1258,G221,230521,集贤县,双鸭山市,同江—哈尔滨,1.418
1259,G1011,230521,集贤县,双鸭山市,哈尔滨—同江（哈同高速）,35.732
1260,G1011,230521,集贤县,双鸭山市,哈尔滨—同江（哈同高速）,32.922
1261,G1011,230521,集贤县,双鸭山市,哈尔滨—同江（哈同高速）,2.561
1262,G1011,230521,集贤县,双鸭山市,哈尔滨—同江（哈同高速）,0.267
1263,G221,230521,集贤县,双鸭山市,同江—哈尔滨,4.656
1264,G221,230521,集贤县,双鸭山市,同江—哈尔滨,8.027
1265,S202,230521,集贤县,双鸭山市,名山—兴凯湖,2.904
1266,S202,230521,集贤县,双鸭山市,名山—兴凯湖,0.57
1267,S202,230521,集贤县,双鸭山市,名山—兴凯湖,9.369
1268,G501,230521,集贤县,双鸭山市,集贤—当壁,2.477
1269,G501,230521,集贤县,双鸭山市,集贤—当壁,0.617
1270,S202,230521,集贤县,双鸭山市,名山—兴凯湖,3.776
1271,S202,230521,集贤县,双鸭山市,名山—兴凯湖,3.335
1272,G221,230521,集贤县,双鸭山市,同江—哈尔滨,0.822
1273,G221,230521,集贤县,双鸭山市,同江—哈尔滨,10.347
1274,G221,230521,集贤县,双鸭山市,同江—哈尔滨,3.748
1275,S202,230521,集贤县,双鸭山市,名山—兴凯湖,0.893
1276,S202,230521,集贤县,双鸭山市,名山—兴凯湖,8.519
1277,S202,230521,集贤县,双鸭山市,名山—兴凯湖,1.316
1278,S203,230521,集贤县,双鸭山市,同江—汪清,9.134
1279,S203,230521,集贤县,双鸭山市,同江—汪清,3.776
1280,S203,230521,集贤县,双鸭山市,同江—汪清,13.018
1281,S203,230521,集贤县,双鸭山市,同江—汪清,4.533
1282,S203,230521,集贤县,双鸭山市,同江—汪清,1.546
1283,S203,230521,集贤县,双鸭山市,同江—汪清,13.584
1284,S202,230521,集贤县,双鸭山市,名山—兴凯湖,1.733
1285,S202,230521,集贤县,双鸭山市,名山—兴凯湖,2.343
1286,S202,230521,集贤县,双鸭山市,名山—兴凯湖,4.608
1287,G501,230521,集贤县,双鸭山市,集贤—当壁,0.903
1288,G501,230521,集贤县,双鸭山市,集贤—当壁,1.188
1289,S202,230521,集贤县,双鸭山市,名山—兴凯湖,4.524
1290,G501,230521,集贤县,双鸭山市,集贤—当壁,0.492
1291,G221,230521,集贤县,双鸭山市,同江—哈尔滨,28.501
1292,S203,230521,集贤县,双鸭山市,同江—汪清,1.851
1293,S203,230521,集贤县,双鸭山市,同江—汪清,3.073
1294,G501,230521,集贤县,双鸭山市,集贤—当壁,1.426
1295,G501,230521,集贤县,双鸭山市,集贤—当壁,0.374
1296,S202,230522,友谊县,双鸭山市,名山—兴凯湖,1.393
1297,S202,230522,友谊县,双鸭山市,名山—兴凯湖,14.243
1298,S202,230522,友谊县,双鸭山市,名山—兴凯湖,3.893
1299,S501,230522,友谊县,双鸭山市,友谊—宝清,1.773
1300,S501,230522,友谊县,双鸭山市,友谊—宝清,21.368
1301,G221,230522,友谊县,双鸭山市,同江—哈尔滨,6.3
1302,G221,230522,友谊县,双鸭山市,同江—哈尔滨,13.778
1303,G221,230522,友谊县,双鸭山市,同江—哈尔滨,14.629
1304,G221,230522,友谊县,双鸭山市,同江—哈尔滨,3.34
1305,S202,230522,友谊县,双鸭山市,名山—兴凯湖,1.291
1306,S202,230522,友谊县,双鸭山市,名山—兴凯湖,8.767
1307,G221,230522,友谊县,双鸭山市,同江—哈尔滨,10.453
1308,G221,230522,友谊县,双鸭山市,同江—哈尔滨,2.408
1309,G221,230522,友谊县,双鸭山市,同江—哈尔滨,7.51
1310,S202,230523,宝清县,双鸭山市,名山—兴凯湖,19.814
1311,S11,230523,宝清县,双鸭山市,建三江—鸡西,25.62
1312,S11,230523,宝清县,双鸭山市,建三江—鸡西,35.066
1313,S11,230523,宝清县,双鸭山市,建三江—鸡西,31.517
1314,S501,230523,宝清县,双鸭山市,友谊—宝清,22.519
1315,S501,230523,宝清县,双鸭山市,友谊—宝清,3.055
1316,S202,230523,宝清县,双鸭山市,名山—兴凯湖,6.159
1317,S202,230523,宝清县,双鸭山市,名山—兴凯湖,3.253
1318,S501,230523,宝清县,双鸭山市,友谊—宝清,2.677
1319,S501,230523,宝清县,双鸭山市,友谊—宝清,11.719
1320,S501,230523,宝清县,双鸭山市,友谊—宝清,1.15
1321,S501,230523,宝清县,双鸭山市,友谊—宝清,0.496
1322,S506,230523,宝清县,双鸭山市,宝清—八五二农场,1.667
1323,S506,230523,宝清县,双鸭山市,宝清—八五二农场,2.889
1324,S506,230523,宝清县,双鸭山市,宝清—八五二农场,3.083
1325,S506,230523,宝清县,双鸭山市,宝清—八五二农场,21.77
1326,S506,230523,宝清县,双鸭山市,宝清—八五二农场,30.784
1327,S506,230523,宝清县,双鸭山市,宝清—八五二农场,4.182
1328,G501,230523,宝清县,双鸭山市,集贤—当壁,22.684
1329,G501,230523,宝清县,双鸭山市,集贤—当壁,41.957
1330,G229,230523,宝清县,双鸭山市,饶河—盖州,6.21
1331,G229,230523,宝清县,双鸭山市,饶河—盖州,11.763
1332,G229,230523,宝清县,双鸭山市,饶河—盖州,25.03
1333,G229,230523,宝清县,双鸭山市,饶河—盖州,18.72
1334,G501,230523,宝清县,双鸭山市,集贤—当壁,1.612
1335,G501,230523,宝清县,双鸭山市,集贤—当壁,2.751
1336,G501,230523,宝清县,双鸭山市,集贤—当壁,18.133
1337,G501,230523,宝清县,双鸭山市,集贤—当壁,3.354
1338,G501,230523,宝清县,双鸭山市,集贤—当壁,13.022
1339,G501,230523,宝清县,双鸭山市,集贤—当壁,9.819
1340,G229,230523,宝清县,双鸭山市,饶河—盖州,23.005
1341,G229,230523,宝清县,双鸭山市,饶河—盖州,13.72
1342,G501,230523,宝清县,双鸭山市,集贤—当壁,1.573
1343,G501,230523,宝清县,双鸭山市,集贤—当壁,2.806
1344,G229,230523,宝清县,双鸭山市,饶河—盖州,2.806
1345,G229,230523,宝清县,双鸭山市,饶河—盖州,5.818
1346,S501,230523,宝清县,双鸭山市,友谊—宝清,5.446
1347,S501,230523,宝清县,双鸭山市,友谊—宝清,0.592
1348,S501,230523,宝清县,双鸭山市,友谊—宝清,3.083
1349,S501,230523,宝清县,双鸭山市,友谊—宝清,2.889
1350,G229,230523,宝清县,双鸭山市,饶河—盖州,9.465
1351,G229,230523,宝清县,双鸭山市,饶河—盖州,1.573
1352,G229,230523,宝清县,双鸭山市,饶河—盖州,12.879
1353,G229,230523,宝清县,双鸭山市,饶河—盖州,49.931
1354,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,6.921
1355,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,2.19
1356,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,8.48
1357,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,27.934
1358,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,15.882
1359,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,22.855
1360,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,19.248
1361,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,39.484
1362,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,2.741
1363,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,0.757
1364,S307,230524,饶河县,双鸭山市,东安镇—同江,2.19
1365,S307,230524,饶河县,双鸭山市,东安镇—同江,14.508
1366,S307,230524,饶河县,双鸭山市,东安镇—同江,3.139
1367,S307,230524,饶河县,双鸭山市,东安镇—同江,13.787
1368,G229,230524,饶河县,双鸭山市,饶河—盖州,7.052
1369,G229,230524,饶河县,双鸭山市,饶河—盖州,0.85
1370,G229,230524,饶河县,双鸭山市,饶河—盖州,0.757
1371,G229,230524,饶河县,双鸭山市,饶河—盖州,19.248
1372,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,1.052
1373,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,2.436
1374,S308,230524,饶河县,双鸭山市,小佳河—亮子河,1.073
1375,S308,230524,饶河县,双鸭山市,小佳河—亮子河,1.998
1376,S307,230524,饶河县,双鸭山市,东安镇—同江,29.13
1377,S307,230524,饶河县,双鸭山市,东安镇—同江,23.788
1378,S201,230524,饶河县,双鸭山市,珍宝岛—当壁镇,15.882
1379,S201,230524,饶河县,双鸭山市,珍宝岛—当壁镇,0.732
1380,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,5.365
1381,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,2.607
1382,S308,230524,饶河县,双鸭山市,小佳河—亮子河,42.705
1383,G331,230524,饶河县,双鸭山市,丹东—阿勒泰,0.732
1384,G229,230524,饶河县,双鸭山市,饶河—盖州,50.508
1385,G301,230601,市辖区,大庆市,绥芬河—满洲里（国道绥满）,12.366
1386,G301,230601,市辖区,大庆市,绥芬河—满洲里（国道绥满）,7.229
1387,G10,230601,市辖区,大庆市,绥芬河—满洲里（绥满高速）,42.528
1388,G45,230602,萨尔图区,大庆市,大庆—广州,13.516
1389,G45,230602,萨尔图区,大庆市,大庆—广州,8.389
1390,G45,230603,龙凤区,大庆市,大庆—广州,4.883
1391,Z951230603,230603,龙凤区,大庆市,大庆大齐高速连接线,0.374
1392,G45,230603,龙凤区,大庆市,大庆—广州,3.638
1393,G45,230603,龙凤区,大庆市,大庆—广州,2.683
1394,G301,230603,龙凤区,大庆市,绥芬河—满洲里（国道绥满）,3.591
1395,G301,230603,龙凤区,大庆市,绥芬河—满洲里（国道绥满）,3.895
1396,G45,230603,龙凤区,大庆市,大庆—广州,7.125
1397,G301,230603,龙凤区,大庆市,绥芬河—满洲里（国道绥满）,5.569
1398,G301,230603,龙凤区,大庆市,绥芬河—满洲里（国道绥满）,1.514
1399,S505,230604,让胡路区,大庆市,大庆—杜尔伯特,20.202
1400,Z001230604,230604,让胡路区,大庆市,大庆机场专用路,0.724
1401,G301,230604,让胡路区,大庆市,绥芬河—满洲里（国道绥满）,0.932
1402,S505,230604,让胡路区,大庆市,大庆—杜尔伯特,1.925
1403,G301,230604,让胡路区,大庆市,绥芬河—满洲里（国道绥满）,2.284
1404,G301,230604,让胡路区,大庆市,绥芬河—满洲里（国道绥满）,20.052
1405,G301,230604,让胡路区,大庆市,绥芬河—满洲里（国道绥满）,10.039
1406,G45,230605,红岗区,大庆市,大庆—广州,19.696
1407,S213,230606,大同区,大庆市,兰西—民意,4.492
1408,S213,230606,大同区,大庆市,兰西—民意,2.049
1409,S213,230606,大同区,大庆市,兰西—民意,9.44
1410,S311,230606,大同区,大庆市,绥化—扎赉特旗,10.303
1411,S213,230606,大同区,大庆市,兰西—民意,7.971
1412,S213,230606,大同区,大庆市,兰西—民意,6.562
1413,S311,230606,大同区,大庆市,绥化—扎赉特旗,7.681
1414,S311,230606,大同区,大庆市,绥化—扎赉特旗,0.718
1415,S311,230606,大同区,大庆市,绥化—扎赉特旗,11.165
1416,S311,230606,大同区,大庆市,绥化—扎赉特旗,0.768
1417,S311,230606,大同区,大庆市,绥化—扎赉特旗,3.314
1418,S311,230606,大同区,大庆市,绥化—扎赉特旗,18.27
1419,S213,230606,大同区,大庆市,兰西—民意,15.082
1420,G45,230606,大同区,大庆市,大庆—广州,4.53
1421,S311,230606,大同区,大庆市,绥化—扎赉特旗,5.75
1422,S311,230606,大同区,大庆市,绥化—扎赉特旗,14.052
1423,S311,230606,大同区,大庆市,绥化—扎赉特旗,11.395
1424,S311,230606,大同区,大庆市,绥化—扎赉特旗,5.763
1425,G45,230606,大同区,大庆市,大庆—广州,17.73
1426,G203,230621,肇州县,大庆市,绥化—沈阳,1.189
1427,G203,230621,肇州县,大庆市,绥化—沈阳,15.016
1428,G203,230621,肇州县,大庆市,绥化—沈阳,10.262
1429,G203,230621,肇州县,大庆市,绥化—沈阳,4.057
1430,G45,230621,肇州县,大庆市,大庆—广州,28.504
1431,S22,230621,肇州县,大庆市,哈尔滨—肇源,46.892
1432,S311,230621,肇州县,大庆市,绥化—扎赉特旗,16.59
1433,S311,230621,肇州县,大庆市,绥化—扎赉特旗,6.021
1434,S311,230621,肇州县,大庆市,绥化—扎赉特旗,1.395
1435,S311,230621,肇州县,大庆市,绥化—扎赉特旗,3.541
1436,G203,230621,肇州县,大庆市,绥化—沈阳,9.849
1437,G203,230621,肇州县,大庆市,绥化—沈阳,19.0
1438,S311,230621,肇州县,大庆市,绥化—扎赉特旗,21.975
1439,S311,230621,肇州县,大庆市,绥化—扎赉特旗,14.514
1440,S502,230622,肇源县,大庆市,肇源—新站,4.741
1441,S104,230622,肇源县,大庆市,哈尔滨—大安,8.512
